,extractor,n_features,selection_method,model,accuracy_avg,accuracy_std,precision_avg,precision_std,recall_avg,recall_std,f1_avg,f1_std
13,ResNet101,100,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=100, threshold='1.25*median')",GaussianNB(),0.7819023569023569,0.006850838366793205,0.8698963350967656,0.006385548232556694,0.817099783632165,0.006280452177363131,0.8426532796595755,0.004958182677948509
14,ResNet101,100,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=100, threshold='1.25*median')","SVC(C=1, gamma='auto', kernel='linear')",0.8493265993265993,0.007343039894802841,0.8515416939891081,0.0047809533875575625,0.9558353108701786,0.0054381748621434,0.9006767712913322,0.004849209672364067
15,ResNet101,100,PCA(n_components=100),KNeighborsClassifier(n_neighbors=11),0.8326599326599327,0.005005410352632509,0.8482642911385938,0.00466780928510739,0.9327527243559747,0.004637110350842001,0.888491848844654,0.003251343951123237
16,ResNet101,100,PCA(n_components=100),GaussianNB(),0.8271043771043771,0.010908389427502612,0.8469943361889468,0.0041516535683639244,0.9252146520055101,0.01413079893711507,0.8843398773848963,0.007902568407627845
17,ResNet101,100,PCA(n_components=100),"SVC(C=10, gamma='auto')",0.8654040404040405,0.004794286486834378,0.8632299791289139,0.005106001544944128,0.9645515168279546,0.00395767884218294,0.9110682060275407,0.002998752680822813
18,ResNet101,150,SelectKBest(k=150),KNeighborsClassifier(n_neighbors=29),0.8383838383838385,0.007027485341663902,0.8412245544863464,0.0053224355297521245,0.9539510874199539,0.003543355337176685,0.894045937581067,0.004457072097817386
19,ResNet101,150,SelectKBest(k=150),GaussianNB(),0.77996632996633,0.0060547577469206824,0.861078006007818,0.005496646006462895,0.8253438764990978,0.007560968620957419,0.8428044417547748,0.004599542577830973
20,ResNet101,150,SelectKBest(k=150),"SVC(C=1, gamma='auto', kernel='linear')",0.8552188552188552,0.0049082086656947,0.8560430880388663,0.003777632761018767,0.9586625819525239,0.004313152173228228,0.9044448547667174,0.0032137728919719552
21,ResNet101,150,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=150, threshold='1.25*median')",KNeighborsClassifier(n_neighbors=17),0.8469696969696969,0.007408363880703053,0.8531990687708536,0.005683364559022243,0.94924049413117,0.00433265185487515,0.8986565732722915,0.004779328367299794
22,ResNet101,150,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=150, threshold='1.25*median')",GaussianNB(),0.77996632996633,0.008210415445519566,0.8728865303095054,0.006717526046887358,0.8101512633704715,0.007833809719115915,0.8403293235953647,0.00612484640953197
23,ResNet101,150,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=150, threshold='1.25*median')","SVC(C=1, gamma='auto', kernel='linear')",0.8541245791245793,0.0036555640994290583,0.8566609890728193,0.0021143963029590014,0.9558358654817392,0.003664910302972507,0.9035327985911265,0.0024855139761520238
24,ResNet101,150,PCA(n_components=150),KNeighborsClassifier(n_neighbors=25),0.8308922558922559,0.007208651200675628,0.8421954805451035,0.005811374829039408,0.9394652573986916,0.005617392554523593,0.8881622482861719,0.004670365938882941
25,ResNet101,150,PCA(n_components=150),GaussianNB(),0.8168350168350168,0.020897471247723304,0.852366584179534,0.006115476025260143,0.8994218867746634,0.029297058927120114,0.8750794577850798,0.015909871280686116
26,ResNet101,150,PCA(n_components=150),"SVC(C=10, gamma='auto')",0.8656565656565658,0.006651429718901846,0.8648053399287281,0.0058087114842495825,0.9625490917889066,0.0038219841275143273,0.9110543488204879,0.004240016587356319
27,ResNet101,200,SelectKBest(k=200),KNeighborsClassifier(n_neighbors=20),0.8393097643097643,0.007296576745040174,0.8484290507255482,0.006124408557373292,0.9438229790821318,0.003215136850265491,0.8935815781471194,0.004604531987526172
28,ResNet101,200,SelectKBest(k=200),GaussianNB(),0.775084175084175,0.007767859929332874,0.8640491074898138,0.006323067279231464,0.8133314060581608,0.009647870333667884,0.8378844296581281,0.006064549243671775
29,ResNet101,200,SelectKBest(k=200),"SVC(C=1, gamma='auto', kernel='linear')",0.8595117845117844,0.005191630957949245,0.860805068164417,0.003512301045260081,0.9584271493451079,0.004426143296501192,0.90699287261218,0.0034496637030639104
30,ResNet101,200,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=200, threshold='1.25*median')",KNeighborsClassifier(n_neighbors=11),0.8481481481481481,0.008079931209438698,0.8570375418474843,0.006055547021208067,0.9452362679910792,0.0046355704599841995,0.8989756761900998,0.005254698512519121
31,ResNet101,200,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=200, threshold='1.25*median')",GaussianNB(),0.7711279461279461,0.00904010620931573,0.875616632443205,0.0075645520209513956,0.7923679903164821,0.008149884012082774,0.8318938936100506,0.006775977107497125
32,ResNet101,200,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=200, threshold='1.25*median')","SVC(C=1, gamma='auto', kernel='linear')",0.8606060606060606,0.0037017901392754253,0.8633810920881564,0.0030563763978734755,0.956307354634577,0.003922747053651003,0.9074649584360728,0.0024610226432618156
33,ResNet101,200,PCA(n_components=200),KNeighborsClassifier(n_neighbors=29),0.8304713804713805,0.007693621112636246,0.8416230813744352,0.006757511014109335,0.9397010366383329,0.005193810016864945,0.8879455146262938,0.004865737724633957
34,ResNet101,200,PCA(n_components=200),GaussianNB(),0.7973063973063973,0.033443683614381194,0.8530080910876825,0.005133834955081594,0.865383919453763,0.05246985412667905,0.858430368706475,0.027235861647717203
35,ResNet101,200,PCA(n_components=200),"SVC(C=10, gamma='auto')",0.8669191919191919,0.004874893008609515,0.8653118137474503,0.0034100766938683948,0.9638448030470359,0.0059145689486795215,0.9119127957444636,0.003329228651072821
36,ResNet101,250,SelectKBest(k=250),KNeighborsClassifier(n_neighbors=19),0.8393097643097643,0.006640768661049169,0.8438318193251295,0.005184346122979048,0.9512425725379927,0.0035206211298781935,0.8943199456482152,0.004221659739121501
37,ResNet101,250,SelectKBest(k=250),GaussianNB(),0.7707070707070708,0.007987324016347774,0.8650135115815945,0.007447507668231054,0.8048516032780316,0.008744830656776132,0.8338110055597989,0.006013553678749958
38,ResNet101,250,SelectKBest(k=250),"SVC(C=1, gamma='auto', kernel='linear')",0.8586700336700337,0.0045204449771372454,0.8610467986056392,0.003679393049246818,0.9566607115250363,0.0037633714862836615,0.9063332720884583,0.0029462596118170208
39,ResNet101,250,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=250, threshold='1.25*median')",KNeighborsClassifier(n_neighbors=29),0.8458754208754209,0.010406437347155292,0.849396322999619,0.008377559805026165,0.9534799448993416,0.004999094633132053,0.8984242264696041,0.006597626070038839
40,ResNet101,250,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=250, threshold='1.25*median')",GaussianNB(),0.7708754208754209,0.00857429735908878,0.8745294526019876,0.008240602070131265,0.7933096514197016,0.008391778204977175,0.8319065992714897,0.006385775645295656
41,ResNet101,250,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=250, threshold='1.25*median')","SVC(C=1, gamma='auto', kernel='linear')",0.8617845117845118,0.004803145662520918,0.8655509754835811,0.005105682920203537,0.9550119900086728,0.004941387940291761,0.9080659135925304,0.003080818626136281
42,ResNet101,250,PCA(n_components=250),KNeighborsClassifier(n_neighbors=13),0.8316498316498316,0.006536454093709486,0.8470577663150116,0.006757424550616983,0.9329885729220612,0.004354209808900556,0.887928269030612,0.004016725726998377
43,ResNet101,250,PCA(n_components=250),GaussianNB(),0.7533670033670034,0.05466586866694251,0.8491008553285454,0.007416964232038721,0.7957810698595654,0.08528887241313392,0.819489584358759,0.04798487050246133
44,ResNet101,250,PCA(n_components=250),"SVC(C=10, gamma='auto')",0.8666666666666666,0.0047198133901940375,0.8635942217526431,0.004700768228716037,0.9660823833877199,0.004595601245335778,0.9119537785080791,0.0030165390380532744
45,ResNet101,300,SelectKBest(k=300),KNeighborsClassifier(n_neighbors=11),0.838047138047138,0.00369220744098677,0.8461528073950328,0.00496851273381418,0.9453547468856828,0.00588512874579376,0.8929808132983821,0.0023440488722714127
46,ResNet101,300,SelectKBest(k=300),GaussianNB(),0.7679292929292929,0.006566735644727983,0.8669348463157123,0.005415238305866281,0.7977854360390751,0.007865092480088726,0.8308980704763282,0.005151042134816281
47,ResNet101,300,SelectKBest(k=300),"SVC(C=1, gamma='auto', kernel='linear')",0.8617845117845118,0.004926939604936662,0.8649115149954587,0.0038921728994180133,0.9559546910085681,0.0064118991137649545,0.9081405029893549,0.003385360273638697
48,ResNet101,300,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=300, threshold='1.25*median')",KNeighborsClassifier(n_neighbors=15),0.8465488215488216,0.007988211053278304,0.8552443910004659,0.006749290309650604,0.9453539149683421,0.0042368499861229385,0.8980354629835693,0.005101701437105478
49,ResNet101,300,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=300, threshold='1.25*median')",GaussianNB(),0.7683501683501683,0.007735868842348838,0.8751875364023836,0.007155061886561911,0.7883637641763913,0.007054784035865369,0.8294882531694536,0.005749496584979667
50,ResNet101,300,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=300, threshold='1.25*median')","SVC(C=1, gamma='auto', kernel='linear')",0.8646464646464647,0.0040596483339351876,0.867365877725409,0.004534197378710304,0.9570137217832702,0.006094446100693431,0.9099646983765556,0.0027094133351752343
51,ResNet101,300,PCA(n_components=300),KNeighborsClassifier(n_neighbors=27),0.8297979797979798,0.006631159054286585,0.8417663348517165,0.00580490406025211,0.9382878863822757,0.004844014681306951,0.8873967967855535,0.004220685283835888
52,ResNet101,300,PCA(n_components=300),GaussianNB(),0.7147306397306397,0.07154456315313322,0.8475986137078404,0.01260839098542548,0.7306555300665327,0.10610408272821857,0.7814857549787426,0.06599554888171774
53,ResNet101,300,PCA(n_components=300),"SVC(C=10, gamma='auto')",0.8664983164983164,0.0035051620898412204,0.8642456766765274,0.003674084438097079,0.9647868107824806,0.003650831067360912,0.9117435148757791,0.002236437023969944
54,ResNet101,350,SelectKBest(k=350),KNeighborsClassifier(n_neighbors=19),0.8376262626262626,0.006407266745449506,0.8442379773378251,0.005614436461730765,0.9477095582449595,0.003838942404693497,0.8929768528247894,0.004033481435473547
55,ResNet101,350,SelectKBest(k=350),GaussianNB(),0.7659090909090909,0.0061534231927599745,0.8693895350395124,0.006084686523886364,0.7914251506636967,0.007718768043292769,0.8285445835118178,0.0048125178312916975
56,ResNet101,350,SelectKBest(k=350),"SVC(C=1, gamma='auto', kernel='linear')",0.8635521885521886,0.004049162784783052,0.8680492647458367,0.00504458407297757,0.9541876292504909,0.004323789357426157,0.909064581548978,0.0025239858729769592
57,ResNet101,350,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=350, threshold='1.25*median')",KNeighborsClassifier(n_neighbors=17),0.8455387205387206,0.008707138411438196,0.8543009378435421,0.006719162494173653,0.9451189676460414,0.006927088279825404,0.8974026234520471,0.005722405248220628
58,ResNet101,350,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=350, threshold='1.25*median')",GaussianNB(),0.7675084175084176,0.009161559859108258,0.8752182769819061,0.007942212250327287,0.7869506832467793,0.008092219980342721,0.8287183029830398,0.006830519234809746
59,ResNet101,350,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=350, threshold='1.25*median')","SVC(C=1, gamma='auto', kernel='linear')",0.8642255892255892,0.005737506123889562,0.868696488240778,0.0047486994291999025,0.9543051375748639,0.005269848530435775,0.9094792805224456,0.0038031975915901496
60,ResNet101,350,PCA(n_components=350),KNeighborsClassifier(n_neighbors=25),0.8301346801346801,0.007512832571274313,0.8424724713355246,0.005536202723328589,0.9376990968844001,0.006684393954626979,0.887525209779443,0.0049852155541850246
61,ResNet101,350,PCA(n_components=350),GaussianNB(),0.6686026936026936,0.07621662268905051,0.8429695826967176,0.017842157079426844,0.6562261733674142,0.1089802235155098,0.7343045752582306,0.07400030561263189
62,ResNet101,350,PCA(n_components=350),"SVC(C=10, gamma='auto')",0.8659932659932659,0.005110474490458093,0.8638488530518653,0.004167935852864936,0.9645512395221744,0.0043291380046357585,0.9114192581552146,0.0033373544851163246
63,ResNet101,400,SelectKBest(k=400),KNeighborsClassifier(n_neighbors=17),0.8368686868686869,0.006003046912348638,0.8444539857625367,0.005551383020455452,0.9460605594228157,0.00328069483174817,0.8923646203356235,0.003742575861150716
64,ResNet101,400,SelectKBest(k=400),GaussianNB(),0.7599326599326599,0.007550462822083864,0.8687571629411609,0.0066953492370744275,0.7823567663650273,0.009279445292447768,0.8232559998981632,0.006025593381885827
65,ResNet101,400,SelectKBest(k=400),"SVC(C=1, gamma='auto', kernel='linear')",0.8652356902356904,0.006662073716299454,0.8684149194655696,0.0063722101716419295,0.9564254868969553,0.004916267527693922,0.9102808099978077,0.004269683939346433
66,ResNet101,400,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=400, threshold='1.25*median')",KNeighborsClassifier(n_neighbors=23),0.8431818181818181,0.007606559156621115,0.8501954919955521,0.006072325280225922,0.9475920499205867,0.004949880676586297,0.8962465881109095,0.00489724532495358
67,ResNet101,400,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=400, threshold='1.25*median')",GaussianNB(),0.7678451178451179,0.008284299505264044,0.8734333979962757,0.007629047923254975,0.7896587128436252,0.007505902833825619,0.8294119674058301,0.006140059299270881
68,ResNet101,400,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=400, threshold='1.25*median')","SVC(C=1, gamma='auto', kernel='linear')",0.8689393939393939,0.005274225655831832,0.8716473428499885,0.0059374790077754876,0.9577211288286396,0.005113851338870097,0.9126368732762099,0.0033465946549667597
69,ResNet101,400,PCA(n_components=400),KNeighborsClassifier(n_neighbors=15),0.8313973063973064,0.004926939604936661,0.8471314526387526,0.004661555621552821,0.9323997140977406,0.005693466956089952,0.8877047079252108,0.0032542201045772574
70,ResNet101,400,PCA(n_components=400),GaussianNB(),0.6367845117845118,0.07739852073247125,0.8370601941061636,0.019013242827844837,0.6074694391698574,0.11153639758591485,0.6998167182885034,0.0789946231702026
71,ResNet101,400,PCA(n_components=400),"SVC(C=0.1, gamma='auto', kernel='linear')",0.869023569023569,0.004005177526387341,0.869491117505795,0.003934988081822955,0.961018086576251,0.003227004479668464,0.9129588229181227,0.0025560608090955707
72,ResNet101,450,SelectKBest(k=450),KNeighborsClassifier(n_neighbors=15),0.8386363636363636,0.006341686263244878,0.8473650926483017,0.006521463646949851,0.9444121152122327,0.0031444964779545202,0.8932447035037768,0.0038650342988410134
73,ResNet101,450,SelectKBest(k=450),GaussianNB(),0.759006734006734,0.008297118875657636,0.8701193677625383,0.007114072672922338,0.7791767623302281,0.00992199656756194,0.8220974472224494,0.0066243652091342925
74,ResNet101,450,SelectKBest(k=450),"SVC(C=1, gamma='auto', kernel='linear')",0.8655723905723904,0.0046836457047958165,0.871331407324767,0.0055218737522427525,0.9526566933642806,0.00544685356944145,0.9101578683666951,0.0030172042137474814
75,ResNet101,450,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=450, threshold='1.25*median')",KNeighborsClassifier(n_neighbors=15),0.8443602693602694,0.006216431123783382,0.8555107884365605,0.00523811193601128,0.9412319725245434,0.003101366936212764,0.8963219330022012,0.00397481250050495
76,ResNet101,450,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=450, threshold='1.25*median')",GaussianNB(),0.7636363636363636,0.006836343604123569,0.8747547880484022,0.00677461049498382,0.7811798113072819,0.005044175884581305,0.82531091510329,0.004909501018506725
77,ResNet101,450,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1),
                max_features=450, threshold='1.25*median')","SVC(C=1, gamma='auto', kernel='linear')",0.8686868686868687,0.004813460759426204,0.8734208934963273,0.003959261337426826,0.9546590490768837,0.006642740626939335,0.9122162398935811,0.0033365995338516877
78,ResNet101,450,PCA(n_components=450),KNeighborsClassifier(n_neighbors=29),0.8307239057239058,0.007563589179877183,0.8418769517676544,0.006293353053451746,0.9397008979854429,0.004963306667101228,0.8880917049596195,0.004838029761777773
79,ResNet101,450,PCA(n_components=450),GaussianNB(),0.5955387205387205,0.06166535910099141,0.8283955918658201,0.019930120290340282,0.5449326874881711,0.0866523314413252,0.6546783721826527,0.06743456667367075
80,ResNet101,450,PCA(n_components=450),"SVC(C=0.1, gamma='auto', kernel='linear')",0.8685185185185185,0.005301025755499581,0.8685593244735168,0.005286254704305896,0.9616070840534618,0.004681414609165808,0.9127026305432775,0.0034060295150493717
